season,week,home_team,away_team,total_line,tot,h_keyrec,a_keyrec,h_def,a_def,off_trigger,def_trigger,over_play,over
2019,2,DET,LAC,47.0,23.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,2,GB,MIN,43.0,37.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,2,MIA,NE,48.5,43.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,2,LA,NO,52.5,36.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,2,ATL,PHI,53.0,44.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,2,PIT,SEA,47.0,54.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2019,2,CIN,SF,46.0,58.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2019,2,NYJ,CLE,45.5,26.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,3,JAX,TEN,38.0,27.0,0.0,0.0,0.34,0.04,0,0,0,0.0
2019,3,IND,ATL,48.0,51.0,0.0,0.0,0.98,0.0,0,0,0,1.0
2019,3,KC,BAL,52.0,61.0,0.0,0.0,0.0,0.06,0,0,0,1.0
2019,3,ARI,CAR,46.0,58.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2019,3,BUF,CIN,43.5,38.0,0.0,0.0,0.0,1.9,0,0,0,0.0
2019,3,GB,DEN,42.0,43.0,0.0,0.0,0.31,0.0,0,0,0,1.0
2019,3,PHI,DET,45.0,51.0,0.0,0.0,0.38,0.0,0,0,0,1.0
2019,3,LAC,HOU,49.0,47.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,3,CLE,LA,48.0,33.0,0.0,0.0,1.0,0.0,0,0,0,0.0
2019,3,DAL,MIA,46.5,37.0,0.0,0.0,1.9,0.0,0,0,0,0.0
2019,3,SEA,NO,44.0,60.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2019,3,TB,NYG,48.0,63.0,0.0,1.0,1.0,0.0,1,0,1,1.0
2019,3,NE,NYJ,43.0,44.0,0.0,0.0,0.0,0.61,0,0,0,1.0
2019,3,MIN,OAK,43.0,48.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2019,3,SF,PIT,44.5,44.0,0.0,0.0,0.0,0.5800000000000001,0,0,0,0.0
2019,3,WAS,CHI,41.0,46.0,0.0,0.0,0.24,0.51,0,0,0,1.0
2019,4,GB,PHI,46.0,61.0,0.0,0.0,0.31,1.1749999999999998,0,0,0,1.0
2019,4,HOU,CAR,47.5,26.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,4,BAL,CLE,47.0,65.0,0.0,0.0,0.06,0.0,0,0,0,1.0
2019,4,NO,DAL,47.0,22.0,0.0,0.0,0.0,0.9099999999999999,0,0,0,0.0
2019,4,DEN,JAX,37.0,50.0,0.0,0.0,0.0,0.34,0,0,0,1.0
2019,4,DET,KC,54.5,64.0,0.0,0.0,0.385,0.0,0,0,0,1.0
2019,4,MIA,LAC,43.5,40.0,0.0,0.0,0.365,0.0,0,0,0,0.0
2019,4,CHI,MIN,38.0,22.0,0.0,0.0,0.51,0.0,0,0,0,0.0
2019,4,BUF,NE,41.5,26.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,4,IND,OAK,46.0,55.0,1.0,0.0,2.44,0.0,1,1,1,1.0
2019,4,ARI,SEA,49.0,37.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,4,LA,TB,48.5,95.0,0.0,0.0,0.0,1.0,0,0,0,1.0
2019,4,ATL,TEN,46.0,34.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,4,NYG,WAS,48.0,27.0,0.0,0.0,1.23,0.0,0,0,0,0.0
2019,4,PIT,CIN,45.5,30.0,0.0,0.0,0.5800000000000001,1.04,0,0,0,0.0
2019,5,SEA,LA,49.0,59.0,0.0,0.0,0.0,0.9233333333333333,0,0,0,1.0
2019,5,CIN,ARI,45.0,49.0,0.0,0.0,0.18,0.63,0,0,0,1.0
2019,5,HOU,ATL,49.0,85.0,0.0,0.0,0.0,0.049999999999999996,0,0,0,1.0
2019,5,PIT,BAL,44.0,49.0,0.0,0.0,0.27,0.0,0,0,0,1.0
2019,5,TEN,BUF,39.5,21.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,5,OAK,CHI,39.5,45.0,0.0,0.0,0.0,0.51,0,0,0,1.0
2019,5,LAC,DEN,46.0,33.0,0.0,0.0,0.006666666666666667,0.0,0,0,0,0.0
2019,5,DAL,GB,46.5,58.0,0.0,1.0,0.0,0.9716666666666667,1,0,1,1.0
2019,5,KC,IND,55.5,32.0,0.0,0.0,0.0,3.256666666666667,0,1,1,0.0
2019,5,CAR,JAX,41.0,61.0,0.0,0.0,1.0,0.985,0,0,0,1.0
2019,5,NYG,MIN,44.0,38.0,0.0,0.0,1.23,0.26,0,0,0,0.0
2019,5,WAS,NE,42.0,40.0,0.0,0.0,0.0,0.7133333333333333,0,0,0,0.0
2019,5,PHI,NYJ,43.0,37.0,0.0,0.0,1.845,0.61,0,1,1,0.0
2019,5,NO,TB,46.0,55.0,0.0,0.0,0.58,0.0033333333333333335,0,0,0,1.0
2019,5,SF,CLE,47.5,34.0,0.0,0.0,0.995,0.0,0,0,0,0.0
2019,6,NE,NYG,43.0,49.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2019,6,ARI,ATL,52.5,67.0,0.0,0.0,0.0,1.01,0,0,0,1.0
2019,6,TB,CAR,48.5,63.0,0.0,0.0,0.0033333333333333335,0.20500000000000002,0,0,0,1.0
2019,6,BAL,CIN,47.0,40.0,0.0,0.0,0.0,1.58,0,0,0,0.0
2019,6,NYJ,DAL,43.5,46.0,0.0,0.0,0.6633333333333332,0.0,0,0,0,1.0
2019,6,KC,HOU,54.5,55.0,0.0,0.0,0.7975,0.0,0,0,0,1.0
2019,6,JAX,NO,42.5,19.0,0.0,0.0,0.0,0.58,0,0,0,0.0
2019,6,MIN,PHI,44.0,58.0,0.0,0.0,0.27,1.845,0,1,1,1.0
2019,6,LAC,PIT,42.5,41.0,0.0,0.0,0.006666666666666667,0.915,0,0,0,0.0
2019,6,CLE,SEA,45.5,60.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2019,6,LA,SF,49.5,27.0,0.0,0.0,1.605,0.995,0,1,1,0.0
2019,6,DEN,TEN,41.0,16.0,0.0,0.0,0.0,0.8533333333333334,0,0,0,0.0
2019,6,MIA,WAS,42.0,33.0,0.0,0.0,0.0,0.085,0,0,0,0.0
2019,6,GB,DET,47.0,45.0,1.0,0.0,1.1266666666666667,0.385,1,0,1,0.0
2019,7,DEN,KC,49.5,36.0,0.0,0.0,0.0,1.5394999999999999,0,0,0,0.0
2019,7,NYG,ARI,49.5,48.0,0.0,0.0,0.026000000000000002,0.63,0,0,0,0.0
2019,7,SEA,BAL,49.0,46.0,0.0,0.0,0.42000000000000004,0.0,0,0,0,0.0
2019,7,IND,HOU,46.5,53.0,0.0,0.0,2.4325,0.0,0,1,1,1.0
2019,7,CIN,JAX,44.5,44.0,0.0,0.0,3.2666666666666666,0.0,0,1,1,0.0
2019,7,TEN,LAC,42.5,43.0,0.0,0.0,1.5286666666666666,2.0906666666666665,0,1,1,1.0
2019,7,ATL,LA,54.5,47.0,0.0,0.0,0.96,0.6375000000000001,0,0,0,0.0
2019,7,BUF,MIA,42.5,52.0,0.0,0.0,0.0,1.3424999999999998,0,0,0,1.0
2019,7,DET,MIN,43.5,72.0,0.0,0.0,0.385,0.27,0,0,0,1.0
2019,7,CHI,NO,37.0,61.0,0.0,0.0,0.0,0.58,0,0,0,1.0
2019,7,GB,OAK,48.0,66.0,1.0,1.0,1.0,0.37,1,0,1,1.0
2019,7,DAL,PHI,50.0,47.0,0.0,0.0,0.724,2.034,0,1,1,0.0
2019,7,WAS,SF,39.0,9.0,0.0,0.0,0.085,1.47,0,0,0,0.0
2019,7,NYJ,NE,43.0,33.0,0.0,0.0,1.6583333333333332,0.0,0,0,0,0.0
2019,8,MIN,WAS,42.0,28.0,1.0,0.0,0.0,0.085,1,0,1,0.0
2019,8,NO,ARI,47.5,40.0,0.0,0.0,0.024999999999999998,0.63,0,0,0,0.0
2019,8,SF,CAR,41.0,64.0,0.0,0.0,0.995,0.1975,0,0,0,1.0
2019,8,LA,CIN,48.5,34.0,0.0,0.0,0.905,1.4366666666666665,0,1,1,0.0
2019,8,NE,CLE,43.0,40.0,0.0,0.0,0.0,0.9833333333333334,0,0,0,0.0
2019,8,IND,DEN,41.0,28.0,0.0,0.0,0.0,0.6633333333333332,0,0,0,0.0
2019,8,KC,GB,48.0,55.0,0.0,1.0,2.337833333333333,0.0,1,1,1,1.0
2019,8,CHI,LAC,41.0,33.0,0.0,0.0,0.0,1.2506666666666666,0,0,0,0.0
2019,8,DET,NYG,49.0,57.0,0.0,0.0,1.26,0.026000000000000002,0,0,0,1.0
2019,8,JAX,NYJ,39.5,44.0,0.0,0.0,1.4316666666666666,1.6949999999999998,0,1,1,1.0
2019,8,HOU,OAK,52.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,8,BUF,PHI,39.5,44.0,0.0,0.0,0.0,2.034,0,1,1,1.0
2019,8,ATL,SEA,48.5,47.0,0.0,0.0,0.96,1.1566666666666667,0,1,1,0.0
2019,8,TEN,TB,45.5,50.0,0.0,0.0,1.3233333333333333,0.0033333333333333335,0,0,0,1.0
2019,8,PIT,MIA,44.0,41.0,0.0,0.0,0.0,0.705,0,0,0,0.0
2019,9,ARI,SF,43.5,53.0,0.0,0.0,0.63,0.995,0,0,0,1.0
2019,9,PHI,CHI,41.0,36.0,0.0,0.0,0.984,0.17500000000000002,0,0,0,0.0
2019,9,DEN,CLE,39.0,43.0,0.0,0.0,0.6633333333333332,1.87,0,1,1,1.0
2019,9,OAK,DET,51.5,55.0,0.0,0.0,0.0,1.3516666666666666,0,0,0,1.0
2019,9,LAC,GB,50.0,37.0,0.0,0.0,2.2439999999999998,0.0,0,1,1,0.0
2019,9,JAX,HOU,46.0,29.0,0.0,0.0,1.0216666666666667,2.742857142857143,0,1,1,0.0
2019,9,PIT,IND,39.5,50.0,0.0,1.0,0.0,0.746,1,0,1,1.0
2019,9,KC,MIN,46.0,49.0,0.0,0.0,0.6766666666666667,0.0,0,0,0,1.0
2019,9,BAL,NE,44.5,57.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2019,9,MIA,NYJ,42.5,44.0,0.0,0.0,1.1229999999999998,2.4283333333333332,0,1,1,1.0
2019,9,SEA,TB,51.0,74.0,0.0,0.0,1.9491666666666667,0.0,0,0,0,1.0
2019,9,CAR,TEN,43.0,50.0,0.0,0.0,0.0,0.7757142857142857,0,0,0,1.0
2019,9,BUF,WAS,37.0,33.0,0.0,0.0,0.12333333333333334,1.0633333333333335,0,0,0,0.0
2019,9,NYG,DAL,48.5,55.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2019,10,OAK,LAC,49.0,50.0,0.0,0.0,0.845,1.752,0,1,1,1.0
2019,10,TB,ARI,51.0,57.0,0.0,0.0,1.983809523809524,1.58125,0,1,1,1.0
2019,10,NO,ATL,51.5,35.0,0.0,0.0,0.0,0.11857142857142856,0,0,0,0.0
2019,10,CIN,BAL,44.0,62.0,0.0,0.0,0.96,0.0,0,0,0,1.0
2019,10,CLE,BUF,42.0,35.0,0.0,0.0,1.4742857142857142,0.0,0,0,0,0.0
2019,10,GB,CAR,49.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,10,CHI,DET,38.0,33.0,0.0,0.0,0.17500000000000002,1.5238095238095237,0,0,0,0.0
2019,10,TEN,KC,49.0,67.0,0.0,0.0,1.5885714285714285,0.6766666666666667,0,1,1,1.0
2019,10,PIT,LA,43.0,29.0,0.0,0.0,0.0,0.2675,0,0,0,0.0
2019,10,IND,MIA,44.5,28.0,1.0,0.0,0.0,1.123,1,0,1,0.0
2019,10,DAL,MIN,48.5,52.0,0.0,1.0,0.0,1.0750000000000002,1,0,1,1.0
2019,10,NYJ,NYG,43.0,61.0,0.0,0.0,2.682142857142857,0.0,0,1,1,1.0
2019,10,SF,SEA,47.0,51.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2019,11,CLE,PIT,41.5,28.0,0.0,0.0,1.4742857142857142,0.0,0,0,0,0.0
2019,11,SF,ARI,44.0,62.0,0.0,0.0,0.5167857142857142,0.51,0,0,0,1.0
2019,11,CAR,ATL,49.0,32.0,0.0,0.0,0.7150000000000001,0.48625,0,0,0,0.0
2019,11,MIA,BUF,41.5,57.0,0.0,0.0,0.418,0.0,0,0,0,1.0
2019,11,LA,CHI,40.0,24.0,0.0,0.0,0.09285714285714285,1.14875,0,0,0,0.0
2019,11,OAK,CIN,48.0,27.0,0.0,0.0,0.8275,0.96,0,0,0,0.0
2019,11,DET,DAL,46.5,62.0,0.0,0.0,0.54,0.0,0,0,0,1.0
2019,11,MIN,DEN,40.5,50.0,1.0,0.0,1.6188888888888888,0.0,1,0,1,1.0
2019,11,BAL,HOU,51.0,48.0,0.0,0.0,0.60625,0.0,0,0,0,0.0
2019,11,IND,JAX,41.5,46.0,1.0,0.0,0.746,0.0,1,0,1,1.0
2019,11,PHI,NE,45.0,27.0,0.0,0.0,0.984,0.0,0,0,0,0.0
2019,11,TB,NO,50.5,51.0,0.0,0.0,1.6304761904761904,0.9975,0,1,1,1.0
2019,11,WAS,NYJ,37.5,51.0,0.0,0.0,0.3225,1.6908928571428572,0,1,1,1.0
2019,11,LAC,KC,52.5,41.0,0.0,0.0,0.0,1.268888888888889,0,0,0,0.0
2019,12,HOU,IND,46.0,37.0,0.0,0.0,1.8052777777777778,0.8469444444444444,0,1,1,0.0
2019,12,NO,CAR,46.0,65.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2019,12,NE,DAL,44.5,22.0,0.0,0.0,0.0,0.83875,0,0,0,0.0
2019,12,BUF,DEN,37.0,23.0,0.0,0.0,0.21444444444444444,0.1796825396825397,0,0,0,0.0
2019,12,WAS,DET,39.0,35.0,0.0,0.0,0.7777777777777778,2.1222222222222222,0,1,1,0.0
2019,12,SF,GB,48.0,45.0,0.0,0.0,0.37777777777777777,0.0,0,0,0,0.0
2019,12,TEN,JAX,42.0,62.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2019,12,CLE,MIA,45.5,65.0,0.0,0.0,1.4742857142857142,0.418,0,0,0,1.0
2019,12,CHI,NYG,41.0,33.0,0.0,0.0,0.97375,0.0,0,0,0,0.0
2019,12,NYJ,OAK,45.0,37.0,0.0,0.0,1.6908928571428572,0.0,0,0,0,0.0
2019,12,CIN,PIT,37.5,26.0,0.0,0.0,0.0,0.11666666666666667,0,0,0,0.0
2019,12,PHI,SEA,45.5,26.0,0.0,0.0,0.0022222222222222222,0.0,0,0,0,0.0
2019,12,ATL,TB,51.5,57.0,0.0,0.0,0.48625,0.7976190476190477,0,0,0,1.0
2019,12,LA,BAL,47.0,51.0,0.0,0.0,0.09285714285714285,0.60625,0,0,0,1.0
2019,13,DAL,BUF,46.5,41.0,0.0,0.0,1.3216071428571428,0.0,0,0,0,0.0
2019,13,DET,CHI,37.5,44.0,0.0,0.0,0.95,1.01625,0,0,0,1.0
2019,13,ATL,NO,48.0,44.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,13,PIT,CLE,40.0,33.0,0.0,0.0,0.0,0.64,0,0,0,0.0
2019,13,NYG,GB,43.5,44.0,0.0,0.0,0.9970000000000001,0.0,0,0,0,1.0
2019,13,DEN,LAC,39.0,43.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2019,13,ARI,LA,47.0,41.0,0.0,0.0,0.0,0.09285714285714285,0,0,0,0.0
2019,13,HOU,NE,47.0,50.0,0.0,0.0,0.355,0.0,0,0,0,1.0
2019,13,CIN,NYJ,43.0,28.0,0.0,0.0,0.0,0.7,0,0,0,0.0
2019,13,KC,OAK,49.5,49.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,13,MIA,PHI,45.0,68.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2019,13,BAL,SF,45.0,37.0,0.0,0.0,0.0,0.37777777777777777,0,0,0,0.0
2019,13,JAX,TB,46.5,39.0,0.0,0.0,0.9410000000000001,0.7976190476190477,0,0,0,0.0
2019,13,IND,TEN,41.5,48.0,1.0,0.0,0.0,0.23399999999999999,1,0,1,1.0
2019,13,CAR,WAS,38.5,50.0,0.0,0.0,0.0,0.796,0,0,0,1.0
2019,13,SEA,MIN,48.0,67.0,0.0,0.0,0.03833333333333334,0.22428571428571428,0,0,0,1.0
2019,14,CHI,DAL,43.0,55.0,0.0,0.0,1.96375,2.123829365079365,0,1,1,1.0
2019,14,BUF,BAL,44.0,41.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,14,ATL,CAR,48.0,60.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2019,14,CLE,CIN,43.0,46.0,0.0,0.0,0.642,1.070909090909091,0,0,0,1.0
2019,14,HOU,DEN,42.5,62.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2019,14,MIN,DET,43.5,27.0,1.0,0.0,0.0,0.5,1,0,1,0.0
2019,14,TB,IND,46.5,73.0,0.0,1.0,0.2642857142857143,0.9410000000000001,1,0,1,1.0
2019,14,NE,KC,49.5,39.0,0.0,0.0,0.0,0.5221428571428571,0,0,0,0.0
2019,14,JAX,LAC,42.0,55.0,0.0,0.0,0.0,1.415,0,0,0,1.0
2019,14,NYJ,MIA,47.0,43.0,0.0,0.0,2.1083838383838382,0.09333333333333334,0,1,1,0.0
2019,14,ARI,PIT,43.5,40.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,14,LA,SEA,47.5,40.0,0.0,0.0,0.0,0.771969696969697,0,0,0,0.0
2019,14,NO,SF,45.0,94.0,0.0,0.0,1.0981818181818181,1.1752727272727272,0,1,1,1.0
2019,14,OAK,TEN,47.0,63.0,0.0,0.0,0.05818181818181818,1.028181818181818,0,0,0,1.0
2019,14,GB,WAS,42.5,35.0,0.0,0.0,0.0,0.085,0,0,0,0.0
2019,14,PHI,NYG,45.5,40.0,0.0,0.0,0.49875,1.2670000000000001,0,0,0,0.0
2019,15,BAL,NYJ,44.0,63.0,0.0,0.0,0.08916666666666667,2.6919393939393936,0,1,1,1.0
2019,15,SF,ATL,50.0,51.0,0.0,0.0,3.5231060606060605,0.5725,0,1,1,1.0
2019,15,PIT,BUF,37.0,27.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,15,GB,CHI,40.0,34.0,0.0,0.0,0.0,0.97375,0,0,0,0.0
2019,15,ARI,CLE,49.0,62.0,0.0,0.0,0.0,1.4812500000000002,0,0,0,1.0
2019,15,KC,DEN,43.0,26.0,0.0,0.0,0.5221428571428571,0.78125,0,0,0,0.0
2019,15,TEN,HOU,50.0,45.0,0.0,0.0,0.7941818181818181,0.0,0,0,0,0.0
2019,15,OAK,JAX,47.0,36.0,0.0,1.0,0.0,0.0,1,0,1,0.0
2019,15,DAL,LA,48.5,65.0,0.0,0.0,0.83875,0.0,0,0,0,1.0
2019,15,NYG,MIA,47.0,56.0,0.0,0.0,0.0,0.1975,0,0,0,1.0
2019,15,LAC,MIN,45.0,49.0,0.0,0.0,0.685,0.21416666666666664,0,0,0,1.0
2019,15,CIN,NE,42.0,47.0,0.0,0.0,0.197,0.0,0,0,0,1.0
2019,15,WAS,PHI,38.0,64.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2019,15,CAR,SEA,48.5,54.0,0.0,0.0,0.279,0.7336363636363636,0,0,0,1.0
2019,15,DET,TB,46.0,55.0,0.0,1.0,1.4818333333333333,0.463452380952381,1,0,1,1.0
2019,15,NO,IND,48.5,41.0,0.0,0.0,1.4655176767676767,0.9410000000000001,0,1,1,0.0
2019,16,NE,BUF,39.5,41.0,0.0,0.0,0.6746153846153846,0.0,0,0,0,1.0
2019,16,TB,HOU,50.0,43.0,0.0,0.0,0.1991666666666667,1.1115384615384616,0,0,0,0.0
2019,16,SF,LA,45.5,65.0,0.0,0.0,1.5452727272727271,0.5723076923076923,0,1,1,1.0
2019,16,SEA,ARI,51.0,40.0,0.0,0.0,1.596868686868687,0.0,0,0,0,0.0
2019,16,CLE,BAL,48.5,46.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,16,IND,CAR,46.0,44.0,0.0,0.0,1.866096153846154,1.2697692307692308,0,1,1,0.0
2019,16,MIA,CIN,46.0,73.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2019,16,PHI,DAL,47.0,26.0,0.0,0.0,0.0,0.83875,0,0,0,0.0
2019,16,DEN,DET,40.0,44.0,0.0,0.0,0.45375000000000004,1.2441666666666666,0,0,0,1.0
2019,16,ATL,JAX,48.0,36.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,16,CHI,KC,45.5,29.0,0.0,0.0,0.0,0.33714285714285713,0,0,0,0.0
2019,16,TEN,NO,49.0,66.0,0.0,0.0,0.7859999999999999,1.3228787878787878,0,1,1,1.0
2019,16,WAS,NYG,42.0,76.0,0.0,0.0,1.6035454545454546,0.0,0,0,0,1.0
2019,16,LAC,OAK,45.0,41.0,0.0,0.0,0.0,0.2025,0,0,0,0.0
2019,16,NYJ,PIT,36.5,26.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,16,MIN,GB,47.0,33.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,17,LA,ARI,46.0,55.0,0.0,0.0,1.5013986013986016,0.0,0,0,0,1.0
2019,17,TB,ATL,48.0,50.0,0.0,0.0,0.1991666666666667,0.4364285714285714,0,0,0,1.0
2019,17,MIN,CHI,36.5,40.0,0.0,0.0,0.9671428571428571,1.0303571428571427,0,0,0,1.0
2019,17,CIN,CLE,44.0,56.0,0.0,0.0,0.9253846153846154,0.0,0,0,0,1.0
2019,17,DET,GB,44.0,43.0,0.0,0.0,0.5808333333333333,0.34833333333333333,0,0,0,0.0
2019,17,JAX,IND,41.5,58.0,0.0,0.0,0.9984615384615385,1.6335576923076922,0,1,1,1.0
2019,17,KC,LAC,46.0,52.0,0.0,0.0,0.33714285714285713,0.0,0,0,0,1.0
2019,17,NE,MIA,46.0,51.0,0.0,0.0,0.0,0.6338461538461538,0,0,0,1.0
2019,17,CAR,NO,45.0,52.0,1.0,0.0,0.9907692307692307,2.987619047619048,1,1,1,1.0
2019,17,BUF,NYJ,37.0,19.0,0.0,0.0,0.4878571428571429,0.0,0,0,0,0.0
2019,17,DEN,OAK,41.5,31.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2019,17,NYG,PHI,44.0,51.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2019,17,BAL,PIT,35.0,38.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2019,17,SEA,SF,47.0,47.0,0.0,0.0,0.0,1.5452727272727271,0,0,0,
2019,17,HOU,TEN,43.0,49.0,1.0,0.0,0.0,0.7859999999999999,1,0,1,1.0
2019,17,DAL,WAS,47.5,63.0,0.0,1.0,0.24214285714285716,1.0,1,0,1,1.0
2020,1,KC,HOU,53.5,54.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,1,SF,ARI,48.5,44.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,1,DET,CHI,42.5,50.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,1,BAL,CLE,47.0,44.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,1,LA,DAL,52.0,37.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,1,MIN,GB,45.0,77.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,1,JAX,IND,44.0,47.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,1,CIN,LAC,41.5,29.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,1,CAR,LV,48.0,64.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,1,NE,MIA,41.5,32.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,1,BUF,NYJ,39.5,44.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,1,WAS,PHI,41.5,44.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,1,ATL,SEA,49.5,63.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,1,NO,TB,48.5,57.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,1,NYG,PIT,44.0,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,1,DEN,TEN,41.0,30.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,2,CLE,CIN,44.5,65.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,2,DAL,ATL,53.0,79.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,2,HOU,BAL,49.5,49.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,2,MIA,BUF,42.5,59.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,2,TB,CAR,47.0,48.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,2,PIT,DEN,41.0,47.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,2,GB,DET,51.0,63.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,2,TEN,JAX,44.5,63.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,2,LAC,KC,47.0,43.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,2,PHI,LA,46.0,56.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,2,IND,MIN,49.0,39.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,2,SEA,NE,45.0,65.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,2,CHI,NYG,42.5,30.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,2,NYJ,SF,41.5,44.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,2,ARI,WAS,46.5,45.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,2,LV,NO,47.5,58.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,3,JAX,MIA,49.0,44.0,0.0,0.0,0.0,0.97,0,0,0,0.0
2020,3,LAC,CAR,43.5,37.0,0.0,0.0,2.39,0.0,0,1,1,0.0
2020,3,ATL,CHI,46.0,56.0,0.0,0.0,0.4,0.0,0,0,0,1.0
2020,3,PHI,CIN,46.5,46.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,3,SEA,DAL,58.0,69.0,0.0,0.0,0.0,0.78,0,0,0,1.0
2020,3,ARI,DET,55.5,49.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,3,NO,GB,52.0,67.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,3,PIT,HOU,46.5,49.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,3,BUF,LA,46.5,67.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,3,NE,LV,47.0,56.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,3,IND,NYJ,44.0,43.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,3,NYG,SF,44.0,45.0,0.0,0.0,0.0,0.43,0,0,0,1.0
2020,3,DEN,TB,42.5,38.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,3,MIN,TEN,49.5,61.0,0.0,0.0,0.74,0.59,0,0,0,1.0
2020,3,CLE,WAS,45.0,54.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,3,BAL,KC,55.0,54.0,0.0,0.0,0.48,0.0,0,0,0,0.0
2020,4,NYJ,DEN,41.0,65.0,0.0,0.0,0.4,0.6799999999999999,0,0,0,1.0
2020,4,CAR,ARI,52.5,52.0,0.0,0.0,0.0,1.935,0,0,0,0.0
2020,4,WAS,BAL,45.0,48.0,0.0,0.0,0.745,0.0,0,0,0,1.0
