key,family,phase,market,note,n,win,base_win,edge,roi,base_roi,z,seasons_pos,by_season,disc_roi,disc_n,val_roi,val_n,search_p,tier
m1_alive_vs_dead_tt_a,teamtotal,gp50,tt_away_over,,188,54.78723404255319,51.5818431911967,3.2053908513564933,3.8814926161710908,-2.323602394529702,0.8988679414713148,1,  ./-1/-3/+17,-1.4585935350988053,67,6.838399823899052,121,1.0,-
m7_tt_away_lo,teamtotal,all,tt_away_over,,462,53.67965367965368,51.392268180589355,2.2873854990643316,0.7174444284439733,-3.1499087547006153,0.8809747067607271,2,  ./+7/-8/+6,6.790286758129235,181,-3.194244047260769,281,1.0,-
m7_bigfav_tt_under,teamtotal,all,tt_home_under,a big favourite sits its starters in the fourth,902,50.77605321507761,49.457700650759215,1.3183525643183924,-3.558197742504373,-6.051654580026514,0.7875373581131953,1,  ./-11/-1/+1,-10.938704314182083,285,-0.14904965023833014,617,1.0,-
m5_rank_bottom_fav,depth,gp50,fg_spread_fav,,377,54.64190981432361,52.650727650727646,1.9911821635959615,4.30872083131513,0.5148460130207324,0.7727966905086363,3,+16/-13/+8/+7,1.308175735388216,196,7.557929885468033,181,1.0,-
m7_tt_home_hi,teamtotal,all,tt_home_under,,624,50.96153846153846,49.457700650759215,1.5038378107792405,-3.1729480218859787,-6.051654580026514,0.7562331879250415,1,  ./-11/+2/-1,-10.529534651844246,205,0.4263366061365607,419,1.0,-
m7_tt_home_lo,teamtotal,all,tt_home_over,,597,52.26130653266332,50.48701298701299,1.7742935456503295,-2.0218631322168363,-4.85574382284728,0.7336218501902543,1,  ./-5/-6/+11,-4.835418230898066,235,-0.195383993570181,362,1.0,-
m5_gb6_10to20_fav,depth,gp50,fg_spread_fav,home 10-20 games out of the 6 seed,281,54.804270462633454,52.650727650727646,2.1535428119058064,4.637636555931878,0.5148460130207324,0.7250300594990698,3,+11/+6/+6/-3,8.070272800766176,129,1.724412374460664,152,1.0,-
m5_gb6_20plus_over,depth,gp50,fg_total_over,,177,53.672316384180796,51.0351966873706,2.6371196968101973,2.4585156718573025,-2.563142643408296,0.7000078257052125,2,  ./+3/-14/+6,8.019841095649888,76,-1.7262440529767225,101,1.0,-
m8_b2b_away_h1_under,half,all,h1_total_under,,666,50.750750750750754,49.578001633542065,1.172749117208688,-3.0757466066638908,-5.310988353761628,0.6040582276292185,1,  ./+4/-5/-8,4.209781429476674,216,-6.572800064011362,450,1.0,-
m1_tank_h_tt_over,teamtotal,gp50,tt_home_over,,230,52.17391304347826,50.27510316368639,1.898809879791874,-1.1281954356832427,-4.716368031300951,0.5741574919460269,1,  ./-9/-16/+23,-9.103623140349958,81,3.207439759471146,149,1.0,-
m6_away_longtrip_tt_under,load,all,tt_away_under,a team deep into a road trip should be the one that stops scoring,753,49.667994687915005,48.61788617886179,1.0501085090532158,-5.583222110963091,-7.54270369236876,0.5646120460070831,1,  ./+1/-11/-7,0.6815237241318881,264,-8.965416181443816,489,1.0,-
m5_gb6_10to20_over,depth,gp50,fg_total_over,,283,52.65017667844523,51.0351966873706,1.6149799910746276,0.5258439093171853,-2.563142643408296,0.5444754950739059,2,-10/-17/+13/+13,-14.011617446731945,131,13.05484020959637,152,1.0,-
m1_tank_h_opp_tt_over,teamtotal,gp50,tt_away_over,quitting is a DEFENSIVE collapse -- the opponent is the cleaner expression,231,53.246753246753244,51.5818431911967,1.6649100555565455,0.9132861746063635,-2.323602394529702,0.5197593013276003,2,  ./-5/+0/+8,-4.532457237044869,81,3.8539876168980287,150,1.0,-
