market,variant,model,top,n,win,roi,corr,mae_model,mae_mkt,per
tt_home,raw,ridge,top10%,256,48.4375,-7.81424864141145,-0.011101456911994928,9.581310932550377,9.109375,46/50
tt_home,raw,ridge,top5%,128,47.65625,-9.292104506062287,-0.011101456911994928,9.581310932550377,9.109375,47/48
tt_home,raw,hgb,top100%,2554,49.96084573218481,-5.100801215748808,-0.0033778891323535997,9.86759710709085,9.109375,48/52
tt_home,raw,hgb,top50%,1277,49.64761158966327,-5.637898248684576,-0.0033778891323535997,9.86759710709085,9.109375,49/51
tt_home,raw,hgb,top25%,639,49.60876369327074,-5.689819413312224,-0.0033778891323535997,9.86759710709085,9.109375,47/53
tt_home,raw,hgb,top10%,256,47.65625,-9.372919452912084,-0.0033778891323535997,9.86759710709085,9.109375,47/48
tt_home,raw,hgb,top5%,128,46.875,-10.72591863901444,-0.0033778891323535997,9.86759710709085,9.109375,50/42
tt_home,raw,lgbm,top100%,2554,51.68363351605325,-1.8241264361082186,0.007870561825880551,9.681977892680786,9.109375,51/52
tt_home,raw,lgbm,top50%,1274,49.686028257456826,-5.589509402050028,0.007870561825880551,9.681977892680786,9.109375,49/51
tt_home,raw,lgbm,top25%,639,47.104851330203445,-10.43213010522553,0.007870561825880551,9.681977892680786,9.109375,46/49
tt_home,raw,lgbm,top10%,256,48.4375,-7.819381813458362,0.007870561825880551,9.681977892680786,9.109375,45/52
tt_home,raw,lgbm,top5%,128,48.4375,-7.723364258866819,0.007870561825880551,9.681977892680786,9.109375,51/45
tt_home,raw,xgb,top100%,2554,50.90054815974941,-3.314358745866445,-0.0071558984167780955,9.745907270908356,9.109375,51/51
tt_home,raw,xgb,top50%,1277,49.88253719655442,-5.235182508089177,-0.0071558984167780955,9.745907270908356,9.109375,49/51
tt_home,raw,xgb,top25%,638,50.470219435736674,-4.072989171870611,-0.0071558984167780955,9.745907270908356,9.109375,50/51
tt_home,raw,xgb,top10%,256,48.828125,-6.975575855598226,-0.0071558984167780955,9.745907270908356,9.109375,47/51
tt_home,raw,xgb,top5%,128,53.90625,2.5896862125634983,-0.0071558984167780955,9.745907270908356,9.109375,50/60
tt_home,raw,cat,top100%,2554,49.17776037588097,-6.5632587850771404,-0.021374090215908182,9.710207208823224,9.109375,49/50
tt_home,raw,cat,top50%,1277,49.569303054032886,-5.819433666923157,-0.021374090215908182,9.710207208823224,9.109375,49/50
tt_home,raw,cat,top25%,639,48.04381846635368,-8.679066925077858,-0.021374090215908182,9.710207208823224,9.109375,48/48
tt_home,raw,cat,top10%,255,51.76470588235295,-1.5004976662098874,-0.021374090215908182,9.710207208823224,9.109375,53/50
tt_home,raw,cat,top5%,128,51.5625,-1.831824601807687,-0.021374090215908182,9.710207208823224,9.109375,51/52
tt_home,raw,lgbm_clf,top100%,2554,50.90054815974941,-3.32142388662465,0.02155158212236027,,,50/52
tt_home,raw,lgbm_clf,top50%,1277,50.82223962411903,-3.5193695468391546,0.02155158212236027,,,49/53
tt_home,raw,lgbm_clf,top25%,637,51.80533751962323,-1.5928099532596824,0.02155158212236027,,,49/56
tt_home,raw,lgbm_clf,top10%,255,47.05882352941176,-10.701485605739371,0.02155158212236027,,,44/52
tt_home,raw,lgbm_clf,top5%,128,45.3125,-14.07476384096331,0.02155158212236027,,,46/42
tt_home,raw,hgb_clf,top100%,2554,50.39154267815192,-4.322537982972744,0.0007333925434872614,,,50/51
tt_home,raw,hgb_clf,top50%,1276,50.470219435736674,-4.149713864459069,0.0007333925434872614,,,49/52
tt_home,raw,hgb_clf,top25%,639,48.6697965571205,-7.59755098549222,0.0007333925434872614,,,46/53
tt_home,raw,hgb_clf,top10%,255,43.529411764705884,-17.308259452599486,0.0007333925434872614,,,44/44
tt_home,raw,hgb_clf,top5%,127,44.09448818897638,-16.315922873657076,0.0007333925434872614,,,47/35
tt_home,raw,stack,top100%,2554,48.82537196554424,-7.252577539768455,-0.029447546637192647,9.795309914455345,9.109375,49/48
tt_home,raw,stack,top50%,1276,47.80564263322884,-9.188824001779674,-0.029447546637192647,9.795309914455345,9.109375,47/48
tt_home,raw,stack,top25%,639,49.29577464788733,-6.297299365660447,-0.029447546637192647,9.795309914455345,9.109375,50/48
tt_home,raw,stack,top10%,256,53.515625,1.7992795590736248,-0.029447546637192647,9.795309914455345,9.109375,52/56
tt_home,raw,stack,top5%,128,50.78125,-3.2954088574142477,-0.029447546637192647,9.795309914455345,9.109375,53/47
tt_home,raw,mean,top100%,2554,50.03915426781519,-4.9325447793624875,-0.007218386245906818,9.631856995359438,9.109375,49/51
tt_home,raw,mean,top50%,1276,50.15673981191222,-4.699971044381892,-0.007218386245906818,9.631856995359438,9.109375,49/52
tt_home,raw,mean,top25%,639,48.04381846635368,-8.656774868819609,-0.007218386245906818,9.631856995359438,9.109375,48/48
tt_home,raw,mean,top10%,256,46.484375,-11.460965071474169,-0.007218386245906818,9.631856995359438,9.109375,46/47
tt_home,raw,mean,top5%,128,49.21875,-6.280886246588086,-0.007218386245906818,9.631856995359438,9.109375,49/49
tt_home,anchored,ridge,top100%,2554,50.939702427564605,-3.3195948637430894,0.03553202139520647,9.175340453710264,9.109375,49/52
tt_home,anchored,ridge,top50%,1276,50.313479623824456,-4.557441712337366,0.03553202139520647,9.175340453710264,9.109375,49/51
tt_home,anchored,ridge,top25%,638,51.88087774294671,-1.5684783319853992,0.03553202139520647,9.175340453710264,9.109375,52/52
tt_home,anchored,ridge,top10%,255,51.76470588235295,-1.7811295009537427,0.03553202139520647,9.175340453710264,9.109375,54/49
tt_home,anchored,ridge,top5%,127,51.181102362204726,-2.92074895133419,0.03553202139520647,9.175340453710264,9.109375,52/50
tt_home,anchored,hgb,top100%,2554,50.74393108848865,-3.682473517559398,0.036561466869016186,9.442022211979918,9.109375,48/53
tt_home,anchored,hgb,top50%,1276,50.54858934169278,-4.083376985713909,0.036561466869016186,9.442022211979918,9.109375,47/55
tt_home,anchored,hgb,top25%,638,53.29153605015674,1.1445251644029528,0.036561466869016186,9.442022211979918,9.109375,51/57
tt_home,anchored,hgb,top10%,256,47.65625,-9.568392765792167,0.036561466869016186,9.442022211979918,9.109375,46/51
tt_home,anchored,hgb,top5%,128,49.21875,-6.6051465493164745,0.036561466869016186,9.442022211979918,9.109375,51/45
tt_home,anchored,lgbm,top100%,2554,50.66562255285826,-3.821357388429135,0.025823747586506553,9.377096768799708,9.109375,49/52
tt_home,anchored,lgbm,top50%,1277,51.29209083790133,-2.631824403176047,0.025823747586506553,9.377096768799708,9.109375,49/54
tt_home,anchored,lgbm,top25%,639,51.4866979655712,-2.2902724725979704,0.025823747586506553,9.377096768799708,9.109375,50/55
tt_home,anchored,lgbm,top10%,255,52.94117647058824,0.6146800165301323,0.025823747586506553,9.377096768799708,9.109375,55/49
tt_home,anchored,lgbm,top5%,127,55.90551181102362,6.231707057033282,0.025823747586506553,9.377096768799708,9.109375,56/56
tt_home,anchored,xgb,top100%,2554,51.17462803445576,-2.8599694090385612,0.027127520959589074,9.372362837195396,9.109375,49/53
tt_home,anchored,xgb,top50%,1277,51.13547376664056,-2.9461461503847253,0.027127520959589074,9.372362837195396,9.109375,50/53
tt_home,anchored,xgb,top25%,640,51.09375000000001,-3.029390106776606,0.027127520959589074,9.372362837195396,9.109375,53/47
tt_home,anchored,xgb,top10%,256,51.5625,-2.121036673637508,0.027127520959589074,9.372362837195396,9.109375,53/45
tt_home,anchored,xgb,top5%,128,53.125,0.8659583236363365,0.027127520959589074,9.372362837195396,9.109375,55/-
tt_home,anchored,cat,top100%,2554,51.17462803445576,-2.8732763434237536,0.029618709988597395,9.251439519990726,9.109375,51/51
tt_home,anchored,cat,top50%,1277,51.52701644479249,-2.2319209020532504,0.029618709988597395,9.251439519990726,9.109375,51/52
tt_home,anchored,cat,top25%,640,52.03124999999999,-1.2990747729433987,0.029618709988597395,9.251439519990726,9.109375,52/52
tt_home,anchored,cat,top10%,256,49.21875,-6.575687280386234,0.029618709988597395,9.251439519990726,9.109375,49/50
tt_home,anchored,cat,top5%,128,48.4375,-8.031705146145345,0.029618709988597395,9.251439519990726,9.109375,47/53
tt_home,anchored,lgbm_clf,top100%,2554,50.90054815974941,-3.372966365988329,0.022390148390779414,,,49/53
tt_home,anchored,lgbm_clf,top50%,1277,52.3884103367267,-0.6113558123052466,0.022390148390779414,,,50/55
tt_home,anchored,lgbm_clf,top25%,639,51.330203442879494,-2.6527010314700297,0.022390148390779414,,,47/59
tt_home,anchored,lgbm_clf,top10%,256,50.0,-5.2043784315336135,0.022390148390779414,,,48/54
tt_home,anchored,lgbm_clf,top5%,128,46.09375,-12.549596150461753,0.022390148390779414,,,47/43
tt_home,anchored,hgb_clf,top100%,2554,50.50900548159749,-4.157822746298242,0.0007090187280556284,,,50/51
tt_home,anchored,hgb_clf,top50%,1277,50.430696945967114,-4.31229666541027,0.0007090187280556284,,,50/52
tt_home,anchored,hgb_clf,top25%,639,47.417840375586856,-10.006239049365224,0.0007090187280556284,,,47/49
tt_home,anchored,hgb_clf,top10%,255,44.31372549019608,-15.905434470521183,0.0007090187280556284,,,44/45
tt_home,anchored,hgb_clf,top5%,128,40.625,-22.930161593306824,0.0007090187280556284,,,40/-
tt_home,anchored,stack,top100%,2554,50.74393108848865,-3.624312087959974,0.011791468356881158,9.157830988277825,9.109375,51/50
tt_home,anchored,stack,top50%,1277,50.58731401722788,-3.950459024701479,0.011791468356881158,9.157830988277825,9.109375,50/52
tt_home,anchored,stack,top25%,637,51.64835164835166,-1.953987914140926,0.011791468356881158,9.157830988277825,9.109375,51/57
tt_home,anchored,stack,top10%,254,47.63779527559055,-9.502610849156094,0.011791468356881158,9.157830988277825,9.109375,48/-
tt_home,anchored,stack,top5%,127,54.330708661417326,3.2169362982424885,0.011791468356881158,9.157830988277825,9.109375,54/-
tt_home,anchored,mean,top100%,2554,50.62646828504307,-3.8977308568802043,0.03584827936312838,9.24752153354937,9.109375,49/53
tt_home,anchored,mean,top50%,1276,51.8025078369906,-1.7202735413297772,0.03584827936312838,9.24752153354937,9.109375,49/56
tt_home,anchored,mean,top25%,638,51.2539184952978,-2.7449290339951387,0.03584827936312838,9.24752153354937,9.109375,50/55
tt_home,anchored,mean,top10%,256,51.171875,-2.811256685708409,0.03584827936312838,9.24752153354937,9.109375,52/48
tt_home,anchored,mean,top5%,128,49.21875,-6.448070328748721,0.03584827936312838,9.24752153354937,9.109375,50/-
tt_away,raw,ridge,top100%,2555,50.45009784735812,-4.074208213698944,-0.003985337537441844,9.593242170104247,9.037109375,50/51
tt_away,raw,ridge,top50%,1278,49.53051643192488,-5.810114803153596,-0.003985337537441844,9.593242170104247,9.037109375,47/52
tt_away,raw,ridge,top25%,640,52.34375,-0.4038958566632933,-0.003985337537441844,9.593242170104247,9.037109375,49/56
tt_away,raw,ridge,top10%,256,51.953125,-1.1138785261692545,-0.003985337537441844,9.593242170104247,9.037109375,49/55
tt_away,raw,ridge,top5%,128,53.125,1.0999748424761537,-0.003985337537441844,9.593242170104247,9.037109375,49/58
tt_away,raw,hgb,top100%,2555,49.9412915851272,-5.076520794247333,-0.027546729523160507,9.786225225629943,9.037109375,49/50
tt_away,raw,hgb,top50%,1277,48.78621769772905,-7.281424280764948,-0.027546729523160507,9.786225225629943,9.037109375,48/49
tt_away,raw,hgb,top25%,639,47.26134585289515,-10.069895824257149,-0.027546729523160507,9.786225225629943,9.037109375,44/50
tt_away,raw,hgb,top10%,256,50.0,-4.72745697861521,-0.027546729523160507,9.786225225629943,9.037109375,46/54
tt_away,raw,hgb,top5%,128,49.21875,-6.2572950693653375,-0.027546729523160507,9.786225225629943,9.037109375,44/56
tt_away,raw,lgbm,top100%,2555,49.08023483365949,-6.6876628905542965,-0.02666695358538739,9.737791320066739,9.037109375,48/50
tt_away,raw,lgbm,top50%,1278,48.43505477308294,-7.891617080664187,-0.02666695358538739,9.737791320066739,9.037109375,47/50
tt_away,raw,lgbm,top25%,640,50.46874999999999,-4.026090346569222,-0.02666695358538739,9.737791320066739,9.037109375,49/52
tt_away,raw,lgbm,top10%,256,46.09375,-12.193923513166261,-0.02666695358538739,9.737791320066739,9.037109375,46/46
tt_away,raw,lgbm,top5%,128,46.875,-10.71916506992498,-0.02666695358538739,9.737791320066739,9.037109375,47/47
tt_away,raw,xgb,top100%,2555,48.18003913894325,-8.406348690387384,-0.028341306567699863,9.696939590573312,9.037109375,48/48
tt_away,raw,xgb,top50%,1277,48.31636648394675,-8.122872640137382,-0.028341306567699863,9.696939590573312,9.037109375,47/49
tt_away,raw,xgb,top25%,640,51.24999999999999,-2.4693209167855823,-0.028341306567699863,9.696939590573312,9.037109375,51/52
tt_away,raw,xgb,top10%,256,50.390625,-4.033157060018758,-0.028341306567699863,9.696939590573312,9.037109375,51/50
tt_away,raw,xgb,top5%,128,49.21875,-6.372923896969946,-0.028341306567699863,9.696939590573312,9.037109375,51/47
tt_away,raw,cat,top100%,2555,49.74559686888454,-5.4526121318759735,-0.024751723925399607,9.60330162789854,9.037109375,50/50
tt_away,raw,cat,top50%,1278,48.74804381846635,-7.247799563149658,-0.024751723925399607,9.60330162789854,9.037109375,48/50
tt_away,raw,cat,top25%,640,48.28125,-8.13744238952286,-0.024751723925399607,9.60330162789854,9.037109375,47/49
tt_away,raw,cat,top10%,256,50.0,-4.651003391903727,-0.024751723925399607,9.60330162789854,9.037109375,51/49
tt_away,raw,cat,top5%,128,55.46875,5.816027037298445,-0.024751723925399607,9.60330162789854,9.037109375,56/55
tt_away,raw,lgbm_clf,top100%,2555,49.54990215264188,-5.824931347924603,-9.36069960922115e-05,,,51/48
tt_away,raw,lgbm_clf,top50%,1275,50.588235294117645,-3.8507496868084434,-9.36069960922115e-05,,,52/49
tt_away,raw,lgbm_clf,top25%,638,48.7460815047022,-7.280569617364607,-9.36069960922115e-05,,,52/43
tt_away,raw,lgbm_clf,top10%,255,48.627450980392155,-7.542434045400386,-9.36069960922115e-05,,,48/52
tt_away,raw,lgbm_clf,top5%,127,45.66929133858268,-13.183173013879893,-9.36069960922115e-05,,,47/42
tt_away,raw,hgb_clf,top100%,2555,49.39334637964775,-6.130816686024142,-0.0005642649114456174,,,51/48
tt_away,raw,hgb_clf,top50%,1276,49.92163009404389,-5.099942268563749,-0.0005642649114456174,,,53/47
tt_away,raw,hgb_clf,top25%,639,51.173708920187785,-2.7816547538906313,-0.0005642649114456174,,,52/49
tt_away,raw,hgb_clf,top10%,256,50.390625,-4.205272147326446,-0.0005642649114456174,,,51/47
tt_away,raw,hgb_clf,top5%,128,49.21875,-6.454785279723284,-0.0005642649114456174,,,50/-
tt_away,raw,stack,top100%,2555,50.09784735812133,-4.784411750482559,-0.009905563401992957,9.98139706220812,9.037109375,50/51
tt_away,raw,stack,top50%,1279,50.820953870211106,-3.41115889842971,-0.009905563401992957,9.98139706220812,9.037109375,50/52
tt_away,raw,stack,top25%,640,49.84375,-5.252457984579464,-0.009905563401992957,9.98139706220812,9.037109375,47/52
tt_away,raw,stack,top10%,256,52.734375,0.3530606624535936,-0.009905563401992957,9.98139706220812,9.037109375,50/55
tt_away,raw,stack,top5%,128,53.125,0.9677907539723363,-0.009905563401992957,9.98139706220812,9.037109375,48/60
tt_away,raw,mean,top100%,2555,49.08023483365949,-6.7045999675203225,-0.024230762324684435,9.602461842817686,9.037109375,48/50
tt_away,raw,mean,top50%,1277,48.47298355520751,-7.802483872374255,-0.024230762324684435,9.602461842817686,9.037109375,47/50
tt_away,raw,mean,top25%,640,49.84375,-5.151556316789254,-0.024230762324684435,9.602461842817686,9.037109375,48/52
tt_away,raw,mean,top10%,256,51.5625,-1.7927129305079472,-0.024230762324684435,9.602461842817686,9.037109375,51/52
tt_away,raw,mean,top5%,128,53.125,1.1629355635547975,-0.024230762324684435,9.602461842817686,9.037109375,51/56
tt_away,anchored,ridge,top100%,2555,49.78473581213307,-5.41066047278389,0.013100655294345028,9.189302401142807,9.037109375,48/52
tt_away,anchored,ridge,top50%,1278,50.31298904538342,-4.427288715911258,0.013100655294345028,9.189302401142807,9.037109375,50/51
tt_away,anchored,ridge,top25%,640,49.6875,-5.590380133015181,0.013100655294345028,9.189302401142807,9.037109375,48/53
tt_away,anchored,ridge,top10%,256,48.4375,-8.006252932248117,0.013100655294345028,9.189302401142807,9.037109375,46/54
tt_away,anchored,ridge,top5%,128,49.21875,-6.3961864305581635,0.013100655294345028,9.189302401142807,9.037109375,51/43
tt_away,anchored,hgb,top100%,2555,50.25440313111545,-4.468809744600797,-0.0037604404098992915,9.406849235356287,9.037109375,49/52
tt_away,anchored,hgb,top50%,1276,49.843260188087775,-5.299839739962174,-0.0037604404098992915,9.406849235356287,9.037109375,48/52
tt_away,anchored,hgb,top25%,638,48.589341692789965,-7.6512217529130035,-0.0037604404098992915,9.406849235356287,9.037109375,48/49
tt_away,anchored,hgb,top10%,256,44.921875,-14.6536773403025,-0.0037604404098992915,9.406849235356287,9.037109375,43/47
tt_away,anchored,hgb,top5%,128,47.65625,-9.590827314198885,-0.0037604404098992915,9.406849235356287,9.037109375,51/42
tt_away,anchored,lgbm,top100%,2555,50.76320939334637,-3.5419650004649186,0.016500368347749948,9.331073437542864,9.037109375,50/51
tt_away,anchored,lgbm,top50%,1278,49.92175273865415,-5.1603761885672155,0.016500368347749948,9.331073437542864,9.037109375,49/51
tt_away,anchored,lgbm,top25%,639,48.98278560250392,-6.930805071866532,0.016500368347749948,9.331073437542864,9.037109375,49/50
tt_away,anchored,lgbm,top10%,255,48.627450980392155,-7.692957947434606,0.016500368347749948,9.331073437542864,9.037109375,51/45
tt_away,anchored,lgbm,top5%,127,44.881889763779526,-14.784272965325851,0.016500368347749948,9.331073437542864,9.037109375,47/41
tt_away,anchored,xgb,top100%,2555,50.136986301369866,-4.7366446263957,-0.002158820716730363,9.311108562350274,9.037109375,49/51
tt_away,anchored,xgb,top50%,1277,50.195771339075954,-4.5812046362001775,-0.002158820716730363,9.311108562350274,9.037109375,49/51
tt_away,anchored,xgb,top25%,638,48.90282131661442,-7.036308484389926,-0.002158820716730363,9.311108562350274,9.037109375,48/50
tt_away,anchored,xgb,top10%,255,47.05882352941176,-10.634718442049452,-0.002158820716730363,9.311108562350274,9.037109375,48/45
tt_away,anchored,xgb,top5%,127,44.09448818897638,-16.275128314282,-0.002158820716730363,9.311108562350274,9.037109375,44/45
tt_away,anchored,cat,top100%,2555,50.91976516634051,-3.2706201877103194,0.0055829006067775605,9.174965832206738,9.037109375,51/51
tt_away,anchored,cat,top50%,1277,49.64761158966327,-5.661927485300575,0.0055829006067775605,9.174965832206738,9.037109375,50/49
tt_away,anchored,cat,top25%,637,48.97959183673469,-6.909121905214851,0.0055829006067775605,9.174965832206738,9.037109375,52/45
tt_away,anchored,cat,top10%,255,48.627450980392155,-7.538849843845839,0.0055829006067775605,9.174965832206738,9.037109375,53/41
tt_away,anchored,cat,top5%,128,46.875,-10.871084045523025,0.0055829006067775605,9.174965832206738,9.037109375,51/40
tt_away,anchored,lgbm_clf,top100%,2555,51.2720156555773,-2.5764683211547847,0.030231902920841363,,,52/51
tt_away,anchored,lgbm_clf,top50%,1277,50.58731401722788,-3.8747087849993576,0.030231902920841363,,,53/47
tt_away,anchored,lgbm_clf,top25%,638,52.507836990595614,-0.18550487421907766,0.030231902920841363,,,54/50
tt_away,anchored,lgbm_clf,top10%,254,48.4251968503937,-7.8793468726157405,0.030231902920841363,,,49/45
tt_away,anchored,lgbm_clf,top5%,128,42.1875,-19.786976908193,0.030231902920841363,,,42/41
tt_away,anchored,hgb_clf,top100%,2555,49.86301369863014,-5.269300701809552,0.0036444636517828947,,,51/49
tt_away,anchored,hgb_clf,top50%,1277,50.90054815974941,-3.315001920533869,0.0036444636517828947,,,53/48
tt_away,anchored,hgb_clf,top25%,639,51.64319248826291,-1.856988058547058,0.0036444636517828947,,,53/50
tt_away,anchored,hgb_clf,top10%,256,48.828125,-7.2563377210397695,0.0036444636517828947,,,50/43
tt_away,anchored,hgb_clf,top5%,128,46.09375,-12.490064240601749,0.0036444636517828947,,,47/-
tt_away,anchored,stack,top100%,2555,51.11545988258317,-2.8913843438735154,0.0008101316297355507,9.169822050977503,9.037109375,51/51
tt_away,anchored,stack,top50%,1279,50.50820953870211,-4.060283652612461,0.0008101316297355507,9.169822050977503,9.037109375,50/51
tt_away,anchored,stack,top25%,639,51.173708920187785,-2.775287914211653,0.0008101316297355507,9.169822050977503,9.037109375,52/49
tt_away,anchored,stack,top10%,255,48.627450980392155,-7.674066437278363,0.0008101316297355507,9.169822050977503,9.037109375,48/-
tt_away,anchored,stack,top5%,128,51.5625,-2.070972107597739,0.0008101316297355507,9.169822050977503,9.037109375,52/-
tt_away,anchored,mean,top100%,2555,50.0587084148728,-4.906415533667093,0.006239378313237103,9.219145192397045,9.037109375,49/51
tt_away,anchored,mean,top50%,1278,50.54773082942097,-3.9608505952292288,0.006239378313237103,9.219145192397045,9.037109375,49/52
tt_away,anchored,mean,top25%,639,48.82629107981221,-7.168267351988342,0.006239378313237103,9.219145192397045,9.037109375,50/47
tt_away,anchored,mean,top10%,255,47.84313725490196,-9.042656334507186,0.006239378313237103,9.219145192397045,9.037109375,50/44
tt_away,anchored,mean,top5%,127,43.30708661417323,-17.80022479031553,0.006239378313237103,9.219145192397045,9.037109375,45/40
